Ratio_PSA,SMILES_PSA,Ratio_PI,SMILES_PI,Td5
0.0,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,1.0,C#CC1=CC=CC(N2C(C(C=CC(OC3=CC=CC(C(N4C5=CC=C(OC6=CC(OC7=CC=C(N8C(C(C(OC9=CC=C(C(N(C%10=CC=CC(C#C)=C%10)C%11=O)=O)C%11=C9)=CC=C%12)=C%12C8=O)=O)C=C7)=CC=C6)C=C5)=O)=C3C4=O)=C%13)=C%13C2=O)=O)=C1,535.7
1.0,C#Cc1cccc(C#C[SiH](C)C#Cc2cccc(C#C[Si](C)(C)O[Si](C)(C)C#Cc3cccc(C#C[SiH](C)C#Cc4cccc(C#C)c4)c3)c2)c1,0.0,C#Cc1cccc(C#C[SiH](C)C#Cc2cccc(C#C[Si](C)(C)O[Si](C)(C)C#Cc3cccc(C#C[SiH](C)C#Cc4cccc(C#C)c4)c3)c2)c1,670.0
1.0,C#CCOC1=CC=C(N2COC3=C4C=CC5=C(OCN(C6=CC=C(OCC#C)C=C6)C5)C4=CC=C3C2)C=C1,0.0,C#CCOC1=CC=C(N2COC3=C4C=CC5=C(OCN(C6=CC=C(OCC#C)C=C6)C5)C4=CC=C3C2)C=C1,379.0
1.0,C(#Cc1ccc(Oc2ccc(C#Cc3ccccc3)cc2)cc1)c1ccccc1,0.0,C(#Cc1ccc(Oc2ccc(C#Cc3ccccc3)cc2)cc1)c1ccccc1,535.0
1.0,C[Si](C)(Oc1ccc(N2C(=O)c3ccc(C#Cc4ccccc4)cc3C2=O)cc1)Oc1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc(O[Si](C)(C)Oc6ccc(N7C(=O)c8ccc(C#Cc9ccccc9)cc8C7=O)cc6)cc4)C5=O)cc3C2=O)cc1,0.0,C[Si](C)(Oc1ccc(N2C(=O)c3ccc(C#Cc4ccccc4)cc3C2=O)cc1)Oc1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc(O[Si](C)(C)Oc6ccc(N7C(=O)c8ccc(C#Cc9ccccc9)cc8C7=O)cc6)cc4)C5=O)cc3C2=O)cc1,582.6
1.0,C#Cc1cccc(N2COc3ccc(S(=O)(=O)c4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(S(=O)(=O)c4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,440.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)cc4C3=O)cc2)c1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5cccc6c5C(=O)N(c5ccc(Oc7cccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)c7)cc5)C6=O)cc4C3=O)cc2)c1,564.0
1.0,C#Cc1cccc(N2COc3ccc(Sc4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(Sc4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,489.0
0.7,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,0.3,O=C1N(C2=CC(OC3=CC=C(N4C(C(C=CC(OC5=CC=CC(C(N6C7=CC(OC8=CC=C(N9C(C(C=CC(OC%10=CC=CC(C(N%11C%12=CC(C#C)=CC=C%12)=O)=C%10C%11=O)=C%13)=C%13C9=O)=O)C=C8)=CC=C7)=O)=C5C6=O)=C%14)=C%14C4=O)=O)C=C3)=CC=C2)C(C%15=CC=C(OC%16=CC=CC%17=C%16C(N(C%18=CC=CC(C#C)=C%18)C%17=O)=O)C=C%151)=O,573.0
1.0,C#CC1=CC=C(OC2=CC=C(C3=NN=C(C4=CC=C(OC5=CC=C(C#C[Si](C)(C#CC6=CC=C(OC7=CC=C(C8=NN=C(C9=CC=C(OC%10=CC=C(C#C)C=C%10)C=C9)O8)C=C7)C=C6)C)C=C5)C=C4)O3)C=C2)C=C1,0.0,C#CC1=CC=C(OC2=CC=C(C3=NN=C(C4=CC=C(OC5=CC=C(C#C[Si](C)(C#CC6=CC=C(OC7=CC=C(C8=NN=C(C9=CC=C(OC%10=CC=C(C#C)C=C%10)C=C9)O8)C=C7)C=C6)C)C=C5)C=C4)O3)C=C2)C=C1,458.0
1.0,O=C(c1ccc(-c2cccc(N3C(=O)c4ccc(C#Cc5ccccc5)cc4C3=O)c2)cc1)c1cc(C(=O)c2ccc(-c3cccc(N4C(=O)c5ccc(C#Cc6ccccc6)cc5C4=O)c3)cc2)cc(C(=O)c2ccc(-c3cccc(N4C(=O)c5ccc(C#Cc6ccccc6)cc5C4=O)c3)cc2)c1,0.0,O=C(c1ccc(-c2cccc(N3C(=O)c4ccc(C#Cc5ccccc5)cc4C3=O)c2)cc1)c1cc(C(=O)c2ccc(-c3cccc(N4C(=O)c5ccc(C#Cc6ccccc6)cc5C4=O)c3)cc2)cc(C(=O)c2ccc(-c3cccc(N4C(=O)c5ccc(C#Cc6ccccc6)cc5C4=O)c3)cc2)c1,535.0
1.0,C6=CC(C#C)=CC(N5COC4=CC=C(C(C1=CC3=C(C=C1)OCN(C2=CC=CC(C#C)=C2)C3)(C)C)C=C4C5)=C6,0.0,C6=CC(C#C)=CC(N5COC4=CC=C(C(C1=CC3=C(C=C1)OCN(C2=CC=CC(C#C)=C2)C3)(C)C)C=C4C5)=C6,369.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(c6cccc(Oc8cccc(Oc9cccc(N%10C(=O)c%11ccc(-c%12ccc%13c(c%12)C(=O)N(c%12nc(N%14C(=O)c%15ccc(C#Cc%16ccccc%16)cc%15C%14=O)cc(N%14C(=O)c%15ccc(C#Cc%16ccccc%16)cc%15C%14=O)n%12)C%13=O)cc%11C%10=O)c9)c8)c6)C7=O)cc5C4=O)c3)c2)c1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(c6cccc(Oc8cccc(Oc9cccc(N%10C(=O)c%11ccc(-c%12ccc%13c(c%12)C(=O)N(c%12nc(N%14C(=O)c%15ccc(C#Cc%16ccccc%16)cc%15C%14=O)cc(N%14C(=O)c%15ccc(C#Cc%16ccccc%16)cc%15C%14=O)n%12)C%13=O)cc%11C%10=O)c9)c8)c6)C7=O)cc5C4=O)c3)c2)c1,519.0
1.0,C#Cc1cccc(N2COc3ccc(Oc4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(Oc4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,415.0
1.0,C#Cc1cccc(C#C[SiH2]C)c1,0.0,C#Cc1cccc(C#C[SiH2]C)c1,703.0
1.0,C#Cc1cccc(C#C[Si](C)(C)C#Cc2cccc(C#C)c2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C)C#Cc2cccc(C#C)c2)c1,583.0
1.0,C#Cc1cccc(C#C[Si](C)(C)C#Cc2cccc(C#C)c2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C)C#Cc2cccc(C#C)c2)c1,492.0
1.0,C#Cc1cccc(N2COc3ccc(C(C)(C)c4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,0.0,C#Cc1cccc(N2COc3ccc(C(C)(C)c4ccc5c(c4)CN(c4cccc(C#C)c4)CO5)cc3C2)c1,631.0
1.0,C#C[SiH](C)C#C[Si](C#C[SiH](C)C#C)(c1ccccc1)c1ccccc1,0.0,C#C[SiH](C)C#C[Si](C#C[SiH](C)C#C)(c1ccccc1)c1ccccc1,526.0
1.0,CC#CCOc1ccc(C(=O)OCCCCCCCCCCCOc2ccc(N=Nc3ccc(OCCCCCCCCCCCOC(=O)c4ccc(OCC#CC)cc4)cc3)cc2)cc1,0.0,CC#CCOc1ccc(C(=O)OCCCCCCCCCCCOc2ccc(N=Nc3ccc(OCCCCCCCCCCCOC(=O)c4ccc(OCC#CC)cc4)cc3)cc2)cc1,287.0
1.0,O=C1OC(=Nc2cccc(Oc3ccc(/N=C4/OC(=O)c5c4cccc5-c4ccc5c(c4)/C(=N/c4cccc(Oc6ccc(/N=C7\OC(=O)c8ccc(C#Cc9ccccc9)cc87)cc6)c4)OC5=O)cc3)c2)c2cc(C#Cc3ccccc3)ccc21,0.0,O=C1OC(=Nc2cccc(Oc3ccc(/N=C4/OC(=O)c5c4cccc5-c4ccc5c(c4)/C(=N/c4cccc(Oc6ccc(/N=C7\OC(=O)c8ccc(C#Cc9ccccc9)cc87)cc6)c4)OC5=O)cc3)c2)c2cc(C#Cc3ccccc3)ccc21,580.0
1.0,O=C(Oc1ccc(N2C(=O)c3ccc(C#Cc4ccccc4)cc3C2=O)cc1)c1ccc(OC(=O)c2ccc3cc(OC(=O)c4ccc(N5C(=O)c6ccc(C#Cc7ccccc7)cc6C5=O)cc4)ccc3c2)cc1,0.0,O=C(Oc1ccc(N2C(=O)c3ccc(C#Cc4ccccc4)cc3C2=O)cc1)c1ccc(OC(=O)c2ccc3cc(OC(=O)c4ccc(N5C(=O)c6ccc(C#Cc7ccccc7)cc6C5=O)cc4)ccc3c2)cc1,503.0
0.9,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,0.1,O=C1N(C2=CC(OC3=CC=C(N4C(C(C=CC(OC5=CC=CC(C(N6C7=CC(OC8=CC=C(N9C(C(C=CC(OC%10=CC=CC(C(N%11C%12=CC(C#C)=CC=C%12)=O)=C%10C%11=O)=C%13)=C%13C9=O)=O)C=C8)=CC=C7)=O)=C5C6=O)=C%14)=C%14C4=O)=O)C=C3)=CC=C2)C(C%15=CC=C(OC%16=CC=CC%17=C%16C(N(C%18=CC=CC(C#C)=C%18)C%17=O)=O)C=C%151)=O,593.0
1.0,C#C[Si](C#C[Si](C#C[Si](C#C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.0,C#C[Si](C#C[Si](C#C[Si](C#C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,483.0
1.0,C[Si](C)(C#Cc1ccccc1)C#Cc1ccc(Oc2ccc(C#C[Si](C)(C)C#Cc3ccccc3)cc2)cc1,0.0,C[Si](C)(C#Cc1ccccc1)C#Cc1ccc(Oc2ccc(C#C[Si](C)(C)C#Cc3ccccc3)cc2)cc1,603.0
0.9,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,0.1,C#CC1=CC=CC(N2C(C(C=CC(OC3=CC=CC(C(N4C5=CC(OC6=CC(OC7=CC(N8C(C(C(OC9=CC=C(C(N(C%10=CC=CC(C#C)=C%10)C%11=O)=O)C%11=C9)=CC=C%12)=C%12C8=O)=O)=CC=C7)=CC=C6)=CC=C5)=O)=C3C4=O)=C%13)=C%13C2=O)=O)=C1,606.9
1.0,C#CC1=CC=C(C2=NC3=C(C=CC(C(C4=CC(N=C(C5=CC=C(C=C5)C#C)O6)=C6C=C4)(C)C)=C3)O2)C=C1,0.0,C#CC1=CC=C(C2=NC3=C(C=CC(C(C4=CC(N=C(C5=CC=C(C=C5)C#C)O6)=C6C=C4)(C)C)=C3)O2)C=C1,596.0
1.0,C#Cc1cccc(C#C[Si](C)(C)C#Cc2cccc(C#C)c2)c1,0.0,C#Cc1cccc(C#C[Si](C)(C)C#Cc2cccc(C#C)c2)c1,627.0
1.0,C#Cc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(C#C[Si](C)(C#Cc6ccc(Oc7ccc(-c8nnc(-c9ccc(Oc%10ccc(C#C)cc%10)cc9)o8)cc7)cc6)c6ccccc6)cc5)cc4)o3)cc2)cc1,0.0,C#Cc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(C#C[Si](C)(C#Cc6ccc(Oc7ccc(-c8nnc(-c9ccc(Oc%10ccc(C#C)cc%10)cc9)o8)cc7)cc6)c6ccccc6)cc5)cc4)o3)cc2)cc1,487.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7-c7ccccc7)cc6)c(=O)c5cc4c3=O)cc2-c2ccccc2)cc1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7ccc(N8C(=O)c9ccc(C#Cc%10ccccc%10)cc9C8=O)cc7-c7ccccc7)cc6)c(=O)c5cc4c3=O)cc2-c2ccccc2)cc1,543.0
1.0,C#CCOc1ccc(N2COc3ccc(C(=O)c4ccc5c(c4)CN(c4ccc(OCC#C)cc4)CO5)cc3C2)cc1,0.0,C#CCOc1ccc(N2COc3ccc(C(=O)c4ccc5c(c4)CN(c4ccc(OCC#C)cc4)CO5)cc3C2)cc1,401.0
1.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(N9C(=O)c%10ccc(C#Cc%11ccccc%11)cc%10C9=O)cc8C(F)(F)F)c(C(F)(F)F)c6)C7=O)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,0.0,O=C1c2ccc(C#Cc3ccccc3)cc2C(=O)N1c1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(-c8ccc(N9C(=O)c%10ccc(C#Cc%11ccccc%11)cc%10C9=O)cc8C(F)(F)F)c(C(F)(F)F)c6)C7=O)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,548.0
1.0,C#Cc1cccc(N=C2OC(=O)c3c2cccc3-c2ccc3c(c2)C(=O)O/C3=N\c2cccc(Oc3ccc(N=C4OC(=O)c5c4cccc5-c4ccc5c(c4)C(=O)O/C5=N/c4cccc(C#C)c4)cc3)c2)c1,0.0,C#Cc1cccc(N=C2OC(=O)c3c2cccc3-c2ccc3c(c2)C(=O)O/C3=N\c2cccc(Oc3ccc(N=C4OC(=O)c5c4cccc5-c4ccc5c(c4)C(=O)O/C5=N/c4cccc(C#C)c4)cc3)c2)c1,518.2
1.0,C#Cc1ccc(C(=C(c2ccccc2)c2ccc(C(=Cc3ccc(/C=C(\c4ccc(C(=C(c5ccccc5)c5ccc(C#C)cc5)c5ccccc5)cc4)c4cc(OC)cc(OC)c4)cc3)c3cc(OC)cc(OC)c3)cc2)c2ccccc2)cc1,0.0,C#Cc1ccc(C(=C(c2ccccc2)c2ccc(C(=Cc3ccc(/C=C(\c4ccc(C(=C(c5ccccc5)c5ccc(C#C)cc5)c5ccccc5)cc4)c4cc(OC)cc(OC)c4)cc3)c3cc(OC)cc(OC)c3)cc2)c2ccccc2)cc1,364.0
0.95,C#Cc1cccc(C#C[Si](C)(C#Cc2cccc(C#C)c2)C=C)c1,0.05,C#CC1=CC=CC(N2C(C(C=CC(OC3=CC=CC(C(N4C5=CC=C(OC6=CC(OC7=CC=C(N8C(C(C(OC9=CC=C(C(N(C%10=CC=CC(C#C)=C%10)C%11=O)=O)C%11=C9)=CC=C%12)=C%12C8=O)=O)C=C7)=CC=C6)C=C5)=O)=C3C4=O)=C%13)=C%13C2=O)=O)=C1,623.4
1.0,O=C(c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc7c(C#Cc8ccccc8)ccc(c67)C5=O)cc4)cc3-c3ccccc3)cc1)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc7c(C#Cc8ccccc8)ccc(c67)C5=O)cc4)cc3-c3ccccc3)cc1)C2=O,0.0,O=C(c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc7c(C#Cc8ccccc8)ccc(c67)C5=O)cc4)cc3-c3ccccc3)cc1)C2=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6cccc7c(C#Cc8ccccc8)ccc(c67)C5=O)cc4)cc3-c3ccccc3)cc1)C2=O,549.0
1.0,Cl[SiH](C1=CC=CC=C1)C#CC2=CC=C3C(NC4=CC(C#C[SiH](C#CC5=CC=CC(C#C)=C5)C6=CC=CC=C6)=CC=C43)=C2,0.0,Cl[SiH](C1=CC=CC=C1)C#CC2=CC=C3C(NC4=CC(C#C[SiH](C#CC5=CC=CC(C#C)=C5)C6=CC=CC=C6)=CC=C43)=C2,776.0
1.0,C#Cc1ccc(C(=C(c2ccccc2)c2ccc(C(=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C(/c3ccc(C(=O)OCC)cc3)c3ccc(C(=C(c4ccccc4)c4ccc(C#C)cc4)c4ccccc4)cc3)c3ccc(C(=O)OCC)cc3)cc2)c2ccccc2)cc1,0.0,C#Cc1ccc(C(=C(c2ccccc2)c2ccc(C(=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)/C=C(/c3ccc(C(=O)OCC)cc3)c3ccc(C(=C(c4ccccc4)c4ccc(C#C)cc4)c4ccccc4)cc3)c3ccc(C(=O)OCC)cc3)cc2)c2ccccc2)cc1,306.0
1.0,C#CCOc1ccc(C(C)(C)c2ccc(OCC#C)cc2)cc1,0.0,C#CCOc1ccc(C(C)(C)c2ccc(OCC#C)cc2)cc1,565.0
1.0,C#Cc1ccc(N[Si](Nc2ccc(C#Cc3ccc(C#Cc4ccc(N[Si](Nc5ccc(C#C)cc5)(c5ccccc5)c5ccccc5)cc4)cc3)cc2)(c2ccccc2)c2ccccc2)cc1,0.0,C#Cc1ccc(N[Si](Nc2ccc(C#Cc3ccc(C#Cc4ccc(N[Si](Nc5ccc(C#C)cc5)(c5ccccc5)c5ccccc5)cc4)cc3)cc2)(c2ccccc2)c2ccccc2)cc1,394.0
1.0,C#Cc1ccc(N2COc3c(ccc4c5c(ccc34)CN(c3ccc(C#C)cc3)CO5)C2)cc1,0.0,C#Cc1ccc(N2COc3c(ccc4c5c(ccc34)CN(c3ccc(C#C)cc3)CO5)C2)cc1,409.0
