,AATSC2c,AATSC0s,AATSC0are,BCUTv-1l,ETA_shape_y,ETA_dEpsilon_D,PEOE_VSA8,SlogP_VSA2,VSA_EState3,TopoPSA(NO),sp_h,sp_h_pre,split
220,-0.0018527384338616,0.3298731257208766,0.048070588235294,15.589508929651656,0.2040816326530612,0.0,12.393687143226153,4.9839785209472085,2.4467592592592595,12.89,6.5,4.871189447414294,train
221,-7.732959897196508e-05,0.1468665897731641,0.0186851211072664,20.38362667181952,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0676672108888994,train
222,-0.0002374084103558,1.9265667051134177,0.0979238754325259,14.702720127196832,0.15,0.0,12.84164324585202,5.783244946364939,0.0,17.07,4.4,6.182597257931391,train
223,0.0052324353856004,2.634444444444444,0.1476,14.701444983477796,0.1363636363636363,0.0657407407407407,6.4208216229260096,11.075832682792557,8.140104875283447,37.3,9.0,10.100465775728745,train
224,0.0027994816732952,1.8711111111111112,0.1476,14.701469949877795,0.1363636363636363,0.0,6.923737199690624,12.576187252464766,0.0,26.3,6.3,5.845485427601706,train
225,0.0192377089803,6.3125,0.3542499999999999,13.304122451289096,0.399746192893401,0.1423761423761423,6.196843571613076,9.967957041894415,0.0,65.72,11.0,12.47775612256368,train
226,-0.0004726104770267,1.658286179698216,0.0932098765432098,14.701789235346563,0.2608695652173913,0.0198333333333332,11.83581209232279,22.27406809855428,11.139025707887992,54.37,9.2,8.687756381689649,train
227,-0.0015725900384122,0.041579027587258,0.0692639999999999,20.57105291357523,0.0,0.0,0.0,4.789271469105758,0.0,0.0,3.5,4.02874322175212,train
228,0.00890270419985,3.56588561350466,0.2189569160997731,14.69977176788666,0.3428571428571429,0.0454212454212453,6.923737199690624,17.045137970744406,8.687243008314436,63.60000000000001,11.0,10.867675387955062,train
229,3.754419047552789e-05,0.8599999999999998,0.0655555555555555,14.708164870933274,0.3103448275862068,0.0433333333333332,0.0,11.210493782589008,9.39,20.23,10.8,11.030270478389928,train
230,-0.0005105274563684,0.1079875282486672,0.0176888888888888,20.468015927233992,0.0,0.1222222222222222,0.0,5.752853606746789,0.0,0.0,7.2,9.106878237667345,train
231,-0.0001597095864016,0.2167352537722908,0.0222222222222222,20.26596371042092,0.25,0.0,0.0,0.0,0.0,0.0,3.1,1.5258369412279844,train
232,-0.0014657691526871,0.6828472222222223,0.0836672399999999,14.706304515999822,0.1986754966887417,0.0427881297446514,12.08368165829592,29.901057405397847,13.340178020282188,41.49,9.6,11.714068376158503,train
233,0.0001829955938378,1.5578512396694206,0.0815702479338842,14.70271965446456,0.1304347826086956,0.0,6.4208216229260096,5.783244946364939,0.0,17.07,4.1,6.076946345229995,train
234,0.0118263263438886,1.092739704189171,0.1260396559529198,14.70432124988518,0.2337662337662337,0.0,0.0,0.0,0.0,44.760000000000005,4.5,5.003617850940667,train
235,0.0019505365872953,1.668639053254437,0.1146745562130177,14.708164475920867,0.15,0.0636904761904761,0.0,5.106527394840706,8.632222222222222,20.23,14.9,12.065985176390502,train
236,-0.0077030479670272,2.640138408304498,0.2294117647058822,14.706173054135617,0.0,0.161904761904762,0.0,36.64058264773308,16.1725,49.69,20.7,18.37372067561602,train
237,0.0159629185306079,6.136621315192744,0.3196371882086166,14.699772380345744,0.28125,0.1912518853695323,0.0,43.93507625420205,33.81098922902494,132.13,17.3,18.170900080054125,train
238,-0.0009356100260994,0.2177734375,0.0530683593749999,15.59451929457412,0.0,0.0799999999999999,0.0,13.08951281182515,3.111111111111111,12.03,5.5,9.265533379335164,train
239,-0.0017522717361758,0.0476751828989483,0.0676687499999999,20.473509932801143,0.0,0.0,11.760006889940678,11.760006889940678,0.0,0.0,3.1,4.019212309278497,train
240,0.0023398217107477,2.624808240192856,0.1840236686390531,14.697381109575842,0.4347826086956521,0.0432592592592592,6.4208216229260096,22.286326465381563,21.25558962165113,96.97,17.83,14.230392396901884,train
241,0.0003196764542561,0.1538564266929651,0.019171597633136,20.35323705510688,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.9620162981875016,train
242,-0.0007900541760821,0.9039780521262,0.0704801097393689,14.708165009591848,0.0,0.0485185185185185,6.606881964512918,11.713409359353625,8.42278195074326,20.23,11.2,11.746451747023572,train
243,-0.0020010364945093,2.3025,0.1475999999999999,14.708165795517656,0.0,0.1183333333333334,0.0,11.713409359353625,7.756944444444445,20.23,16.8,16.185372326963787,train
244,-8.978019041038109e-05,1.2174515235457066,0.0907479224376731,14.708165349293308,0.15,0.0636904761904761,0.0,11.210493782589008,8.909166666666668,20.23,13.5,12.001632501522419,train
245,-0.0085456031425201,0.6956521739130435,0.1824952741020793,14.705534661905288,0.0,0.0,14.219595082555069,40.647122940606735,0.0,27.69,9.2,7.429156711057676,train
246,-0.0046428833223269,0.5570672713529857,0.1358276643990929,14.705887126287047,0.1935483870967742,0.0,0.0,19.31773031677414,0.0,21.76,6.7,6.674168294113957,train
247,0.0035146561837425,3.008866246147268,0.1684230709876543,14.701036053931029,0.312883435582822,0.0477681159420289,18.80796704598726,35.644435820455215,12.765711215041572,99.6,6.6,9.949074081022323,train
248,-0.0033737766657476,2.7210884353741487,0.1812244897959183,14.707149342615674,0.2727272727272727,0.1183333333333334,0.0,10.213054789681411,17.33851851851852,40.46,21.8,18.737913984693293,train
249,-0.0018495014777871,1.506730364761733,0.1429138994050838,14.70103800465114,0.4299674267100978,0.0242424242424242,24.925324904147946,60.02587718237396,9.557785546317293,62.3,12.3,12.305460507942371,train
250,-0.0002149402112577,0.0515873015873015,0.0206632653061224,20.350551487980045,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0676672108888994,train
251,-0.0003551908418742,0.0555555555555555,0.0199999999999999,20.38052627611552,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9620162981875016,train
252,-0.0010719815535975,1.149785840262031,0.0843990929705215,14.70816531668655,0.15,0.0636904761904761,6.606881964512918,11.713409359353625,8.52601851851852,20.23,13.5,12.59797233499669,train
253,-0.0008018410599279,2.76530612244898,0.0827632653061224,15.579306292136382,0.0,0.0,6.076020106833881,0.0,7.506944444444445,23.79,6.8,6.398389555161919,train
254,-0.0004788388419478,3.3258219954648527,0.1918320153061224,14.701781242842976,0.4769585253456221,0.1106837606837605,17.408916622392056,73.64445193262142,55.036209694953385,181.62,22.25,21.627842182519608,train
255,0.0064647125581005,3.817708333333333,0.2156249999999999,14.70121876923848,0.3333333333333334,0.1049999999999998,0.0,16.182360077633263,17.30574074074074,57.53,17.400000000000002,16.953516768125,train
256,-0.0003568857280404,0.0733610822060353,0.0196670135275754,20.382532576257915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620162981875016,train
257,0.0018349633452467,1.2264590434283675,0.095795567867036,14.708164040279591,0.3962264150943396,0.0495670995670994,5.022633313741326,5.106527394840706,9.793765432098766,20.23,12.4,12.980245839063446,train
258,-0.0015022671753094,1.9818732782369133,0.1135537190082643,14.70178905327611,0.2535211267605633,0.038716049382716,11.83581209232279,33.9874774579079,20.539131157619963,74.6,12.5,12.97305177379645,train
259,-0.001418122753404,1.868055555555556,0.1297222222222221,14.708165800774925,0.0,0.1183333333333334,6.606881964512918,11.713409359353625,7.875,20.23,17.400000000000002,16.092622829482607,train
260,4.959803088859493e-05,6.369166666666668,0.2660409999999999,14.651598639500724,0.1935483870967742,0.0,11.847048248508294,11.468067454730246,9.17361111111111,43.14,4.5,4.89088141890076,train
261,0.0021912560727713,3.093333333333333,0.1475999999999999,14.702719951130373,0.2727272727272727,0.0,0.0,5.783244946364939,0.0,17.07,7.0,6.547168242143849,train
262,-0.004611546798473,1.0779320987654324,0.160895061728395,14.705626707343988,0.2368421052631579,0.0412698412698412,7.109797541277533,50.348869992901896,8.977072086563428,47.92,10.4,11.562104031752725,train
263,0.02659598834071,3.705293936595876,0.2211689750692519,14.701775866756073,0.5178571428571429,0.1312499999999998,7.04767198267719,24.62556260547369,8.925483749055179,103.76999999999998,13.7,14.903646910511736,train
264,0.0036997370906789,4.056120116084843,0.1932122448979591,14.702720303786284,0.2441860465116279,0.0,6.923737199690624,5.242426768409271,-0.3611111111111109,17.07,3.9,7.415365130492946,train
265,0.0007987387744932,1.2817569635751451,0.1004591368227731,14.701468910632611,0.1621621621621621,0.0,6.076020106833881,12.576187252464766,0.0,26.3,3.4,5.422581370949862,train
