,AATS2d,AATS1p,AATS3i,GATS1i,ETA_shape_p,AETA_beta,fMF,IC1,SIC4,PEOE_VSA10,VSA_EState6,MID_C,piPC4,Chi3v,SMR_VSA10,sp_d,sp_d_pre,split
0,3.333333333333333,2.372398103333333,155.47774309614414,0.8994373228503075,0.3225806451612903,1.4375,0.5,1.918295834054489,0.7210570543488701,0.0,7.190679012345679,12.044270037280167,3.803880846808443,1.580281080632774,23.20187978046503,19.2,19.278164385373515,train
1,3.076923076923077,1.7106469503529411,155.30396463018744,1.1447651240476902,0.2,1.3611111111111112,0.3529411764705882,2.748940047005429,0.9027890065087106,0.0,6.837870370370371,13.912088763430573,3.9293716437627593,1.0851702186431136,0.0,18.0,17.45683866879094,train
2,2.8,1.858146838888889,149.46475581176057,1.0625000000000002,0.25,1.25,0.3333333333333333,2.197159723424149,0.6334896111932238,0.0,8.481481481481481,15.532829208695087,3.803880846808443,1.2182335127930843,0.0,17.6,17.923395902582733,train
3,3.4444444444444446,2.060484482608696,150.63920318616508,0.8369565217391303,0.0,1.5416666666666667,0.5454545454545454,1.3485878960124222,0.7757561757824246,0.0,20.781296296296297,24.594433723682137,4.627420794922911,1.880911470030613,0.0,21.5,19.036440393054665,train
4,1.6,1.885660221428572,163.76544833788196,1.2918764510179934,0.3529411764705882,0.4,0.0,1.4256051990169438,0.5305768217953362,0.0,0.0,6.996320343559642,0.6931471805599453,1.2247448713915887,11.761884949391115,16.8,16.685976244423834,train
5,2.639344262295082,1.6925230875757575,160.29872059756968,1.4196167853444566,0.1999999999999999,0.875,0.0909090909090909,2.5144890193204,0.7367469308354248,0.0,6.774134486745417,47.3528758839075,4.690200435172667,5.353703916342759,11.9386105759037,16.6,16.445305748470933,train
6,4.1,2.1096199516,151.38206963199795,0.9085138774283644,0.0,1.6071428571428572,0.6086956521739131,1.955794563623899,0.9999999999999998,0.0,18.56601851851852,27.424279321070248,5.31566600488265,2.4254163240383058,21.80584986416212,19.6,19.040750172568327,train
7,3.684210526315789,2.2484108396923075,155.2974877304943,0.8190789423751155,0.37,1.4166666666666667,0.4615384615384615,2.66122625626979,1.0000000000000002,5.749511833283905,4.505833333333333,12.143283228246991,3.986666548423912,1.447558111278631,23.20187978046503,21.3,19.87902828089528,train
8,3.941176470588236,1.82154359,156.06161525880557,1.2351478757850656,0.1923076923076923,1.25,0.4137931034482758,3.286125514938817,0.8952673498058482,0.0,7.95935295414462,24.643174457162527,4.724063715928502,3.0262809871232013,17.845473971041084,18.2,18.295204810103264,train
9,2.0,1.551025432923077,167.0490838980761,1.598755806154611,0.3076923076923077,0.4722222222222222,0.0,1.6772390289896693,0.8480333637566103,0.0,0.0,14.97486941196042,1.791759469228055,1.4754521152935984,0.0,16.2,15.582942151730645,train
10,2.1923076923076925,1.5950917552727273,166.25036313558812,1.6386355606603242,0.1612903225806451,0.6818181818181818,0.0,1.9110510372114409,0.712465066591811,0.0,0.0,35.01762373690883,3.218875824868201,3.533683017500118,11.9386105759037,14.5,15.680050195808311,train
11,2.95,1.6366238104615385,164.88857114911482,1.2025009124864374,0.1052631578947368,1.1785714285714286,0.3846153846153846,3.026986833359288,0.958424899318874,12.36712938338736,3.4638425925925924,9.893360282592663,3.6260062122954255,0.7359378891141173,0.0,17.4,18.067258101762743,train
12,4.0,1.784750853016949,153.08376807421064,1.1366472339122575,0.2191780821917807,0.7596153846153846,0.3035714285714285,3.0558239282612534,0.921559521913216,12.207932775496603,0.0,44.1944824950538,4.8283137373023015,8.653266583245497,11.566489892729878,19.0,18.397075918314382,train
